Date,Shift,Product / SKU,Container,Pack Size (ml),Planned Start,Planned End,Run Time (min),Planned Downtime (min),Unplanned Downtime (min),Changeover Time (min),CIP Time (min),Target Speed (packs/hr),Actual Speed (packs/hr),Total Packs,Good Packs,Reject Packs,Reject Rate (%),Fill Volume Avg (ml),Fill Volume Std Dev (ml),Availability (%),Performance (%),Quality (%),OEE (%),Main Fault Code,Main Fault Description,Probable Cause,Corrective Action,Operator Note
2026-04-04 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-04 14:00:00,2026-04-04 22:00:00,440,10,0,30,0,9800,7940,58226,57110,1116,0.019167,179.77,0.163,0.936170213,0.810204082,0.980833,0.743951,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-04 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-04 22:00:00,2026-04-05 06:00:00,370,20,0,30,60,8800,7635,47082,46595,487,0.010344,499.5,0.644,0.804347826,0.867613636,0.989656,0.690644,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-05 00:00:00,A,Cream 250ml,Cup,250,2026-04-05 06:00:00,2026-04-05 14:00:00,455,5,0,20,0,7600,6661,50512,49838,674,0.013343,250.04,0.516,0.957894737,0.876447368,0.986657,0.828342,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-05 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-05 14:00:00,2026-04-05 22:00:00,450,10,0,20,0,7200,6407,48052,47542,510,0.010614,999.44,1.264,0.957446809,0.889861111,0.989386,0.842952,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-05 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-05 22:00:00,2026-04-06 06:00:00,447,5,8,20,0,10500,8442,62892,61971,921,0.014644,199.22,0.403,0.941052632,0.804,0.985356,0.745527,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-06 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-04-06 06:00:00,2026-04-06 14:00:00,445,15,0,20,0,9800,8834,65518,64856,662,0.010104,179.91,0.343,0.956989247,0.901428571,0.989896,0.853941,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-06 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-04-06 14:00:00,2026-04-06 22:00:00,470,10,0,0,0,8800,7681,60167,59611,556,0.009241,500.34,0.582,1,0.872840909,0.990759,0.864775,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-06 00:00:00,C,Cream 250ml,Cup,250,2026-04-06 22:00:00,2026-04-07 06:00:00,449,10,21,0,0,7600,6960,52084,51294,790,0.015168,250.07,0.123,0.955319149,0.915789474,0.984832,0.861601,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Operator verified recipe before production.
2026-04-07 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-04-07 06:00:00,2026-04-07 14:00:00,470,10,0,0,0,7200,6596,51668,51431,237,0.004587,997.9,1.877,1,0.916111111,0.995413,0.911909,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-07 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-04-07 14:00:00,2026-04-07 22:00:00,440,10,10,20,0,10500,9855,72270,71591,679,0.009395,200.07,0.404,0.936170213,0.938571429,0.990605,0.870408,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-07 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-04-07 22:00:00,2026-04-08 06:00:00,465,15,0,0,0,9800,8795,68161,67398,763,0.011194,179.45,0.283,1,0.89744898,0.988806,0.887403,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-08 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-04-08 06:00:00,2026-04-08 14:00:00,460,0,5,15,0,8800,8577,65757,65347,410,0.006235,498.27,0.451,0.958333333,0.974659091,0.993765,0.928225,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-08 00:00:00,B,Cream 250ml,Cup,250,2026-04-08 14:00:00,2026-04-08 22:00:00,450,10,0,20,0,7600,7215,54112,53763,349,0.00645,249.92,0.418,0.957446809,0.949342105,0.99355,0.903082,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-08 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-04-08 22:00:00,2026-04-09 06:00:00,445,10,10,15,0,7200,6538,48490,48053,437,0.009012,1000.9,1.615,0.946808511,0.908055556,0.990988,0.852007,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-09 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-04-09 06:00:00,2026-04-09 14:00:00,445,0,15,20,0,10500,9677,71771,70296,1475,0.020551,199.52,0.231,0.927083333,0.921619048,0.979449,0.836859,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Stable run after start-up checks.
2026-04-09 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-09 14:00:00,2026-04-09 22:00:00,450,5,0,25,0,9800,9085,68137,67282,855,0.012548,180.66,0.23,0.947368421,0.927040816,0.987452,0.867229,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-09 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-09 22:00:00,2026-04-10 06:00:00,437,10,8,25,0,8800,8032,58499,57864,635,0.010855,501.44,0.776,0.929787234,0.912727273,0.989145,0.83943,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-10 00:00:00,A,Cream 250ml,Cup,250,2026-04-10 06:00:00,2026-04-10 14:00:00,432,15,3,30,0,7600,6833,49197,48364,833,0.016932,248.29,0.286,0.929032258,0.899078947,0.983068,0.82113,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Minor stoppage reviewed during shift handover.
2026-04-10 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-10 14:00:00,2026-04-10 22:00:00,467,10,3,0,0,7200,6862,53409,52709,700,0.013106,1000.39,2.164,0.993617021,0.953055556,0.986894,0.934561,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Operator verified recipe before production.
2026-04-10 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-10 22:00:00,2026-04-11 06:00:00,440,15,0,25,0,10500,9272,67994,67223,771,0.011339,199.94,0.298,0.946236559,0.883047619,0.988661,0.826097,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-11 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-04-11 06:00:00,2026-04-11 14:00:00,440,15,0,25,0,9800,9010,66073,65515,558,0.008445,179.94,0.085,0.946236559,0.919387755,0.991555,0.862612,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-11 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-04-11 14:00:00,2026-04-11 22:00:00,465,15,0,0,0,8800,7259,56257,55618,639,0.011359,499.93,1.138,1,0.824886364,0.988641,0.815516,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-11 00:00:00,C,Cream 250ml,Cup,250,2026-04-11 22:00:00,2026-04-12 06:00:00,385,35,0,0,60,7600,6525,41868,41155,713,0.01703,249.52,0.382,0.865168539,0.858552632,0.98297,0.730143,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-12 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-04-12 06:00:00,2026-04-12 14:00:00,480,0,0,0,0,7200,6326,50608,50087,521,0.010295,996.98,1.568,1,0.878611111,0.989705,0.869566,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-12 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-04-12 14:00:00,2026-04-12 22:00:00,465,15,0,0,0,10500,8553,66285,65181,1104,0.016655,199.75,0.185,1,0.814571429,0.983345,0.801005,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-12 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-04-12 22:00:00,2026-04-13 06:00:00,455,5,0,20,0,9800,8874,67294,66568,726,0.010788,180.71,0.246,0.957894737,0.905510204,0.989212,0.858026,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-13 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-04-13 06:00:00,2026-04-13 14:00:00,440,0,10,30,0,8800,8346,61204,60468,736,0.012025,500.9,0.773,0.916666667,0.948409091,0.987975,0.858921,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-13 00:00:00,B,Cream 250ml,Cup,250,2026-04-13 14:00:00,2026-04-13 22:00:00,440,10,5,25,0,7600,7309,53599,52818,781,0.014571,250.01,0.27,0.936170213,0.961710526,0.985429,0.887206,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Stable run after start-up checks.
2026-04-13 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-04-13 22:00:00,2026-04-14 06:00:00,455,10,0,15,0,7200,6207,47069,46529,540,0.011473,998.66,1.648,0.968085106,0.862083333,0.988527,0.824995,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-14 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-04-14 06:00:00,2026-04-14 14:00:00,465,15,0,0,0,10500,9194,71253,70036,1217,0.01708,200.22,0.319,1,0.875619048,0.98292,0.860663,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-14 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-14 14:00:00,2026-04-14 22:00:00,430,15,10,25,0,9800,8965,64249,63318,931,0.01449,180.4,0.317,0.924731183,0.914795918,0.98551,0.833683,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-14 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-14 22:00:00,2026-04-15 06:00:00,437,15,8,20,0,8800,8131,59220,58689,531,0.008967,499.39,0.863,0.939784946,0.923977273,0.991033,0.860554,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-15 00:00:00,A,Cream 250ml,Cup,250,2026-04-15 06:00:00,2026-04-15 14:00:00,439,0,26,15,0,7600,7383,54018,52923,1095,0.020271,249.71,0.434,0.914583333,0.971447368,0.979729,0.870459,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Operator verified recipe before production.
2026-04-15 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-15 14:00:00,2026-04-15 22:00:00,450,10,0,20,0,7200,6182,46365,45752,613,0.013221,999.96,1.724,0.957446809,0.858611111,0.986779,0.811206,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-15 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-15 22:00:00,2026-04-16 06:00:00,475,5,0,0,0,10500,10092,79895,79126,769,0.009625,199.79,0.259,1,0.961142857,0.990375,0.951892,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-16 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-04-16 06:00:00,2026-04-16 14:00:00,465,5,10,0,0,9800,8823,68378,67682,696,0.010179,180.84,0.306,0.978947368,0.900306122,0.989821,0.872381,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-16 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-04-16 14:00:00,2026-04-16 22:00:00,462,10,8,0,0,8800,7977,61422,61069,353,0.005747,499.19,1.396,0.982978723,0.906477273,0.994253,0.885927,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-16 00:00:00,C,Cream 250ml,Cup,250,2026-04-16 22:00:00,2026-04-17 06:00:00,406,15,29,30,0,7600,6922,46838,45679,1159,0.024745,250.5,0.391,0.87311828,0.910789474,0.975255,0.775549,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Minor stoppage reviewed during shift handover.
2026-04-17 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-04-17 06:00:00,2026-04-17 14:00:00,475,5,0,0,0,7200,6434,50935,50493,442,0.008678,999.86,0.716,1,0.893611111,0.991322,0.885856,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-17 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-04-17 14:00:00,2026-04-17 22:00:00,420,5,30,25,0,10500,9125,63875,62212,1663,0.026035,200.36,0.323,0.884210526,0.869047619,0.973965,0.748415,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Stable run after start-up checks.
2026-04-17 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-04-17 22:00:00,2026-04-18 06:00:00,465,10,5,0,0,9800,8968,69502,68585,917,0.013194,180.06,0.201,0.989361702,0.915102041,0.986806,0.893422,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-18 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-04-18 06:00:00,2026-04-18 14:00:00,455,15,10,0,0,8800,7095,53803,52964,839,0.015594,499.53,1.172,0.978494624,0.80625,0.984406,0.776609,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-18 00:00:00,B,Cream 250ml,Cup,250,2026-04-18 14:00:00,2026-04-18 22:00:00,450,15,0,15,0,7600,6024,45180,44292,888,0.019655,249.31,0.193,0.967741935,0.792631579,0.980345,0.751986,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-18 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-04-18 22:00:00,2026-04-19 06:00:00,352,25,8,20,75,7200,6425,37693,37375,318,0.008437,998.29,1.354,0.773626374,0.892361111,0.991563,0.68453,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-19 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-04-19 06:00:00,2026-04-19 14:00:00,440,10,10,20,0,10500,9480,69520,68545,975,0.014025,199.68,0.305,0.936170213,0.902857143,0.985975,0.833374,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-19 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-19 14:00:00,2026-04-19 22:00:00,442,5,8,25,0,9800,7910,58270,56924,1346,0.023099,180.25,0.385,0.930526316,0.807142857,0.976901,0.733719,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-19 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-19 22:00:00,2026-04-20 06:00:00,445,15,5,15,0,8800,7207,53451,52562,889,0.016632,500.25,0.813,0.956989247,0.818977273,0.983368,0.770717,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-20 00:00:00,A,Cream 250ml,Cup,250,2026-04-20 06:00:00,2026-04-20 14:00:00,452,10,18,0,0,7600,6862,51693,50593,1100,0.021279,250.06,0.463,0.961702128,0.902894737,0.978721,0.849839,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Operator verified recipe before production.
2026-04-20 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-20 14:00:00,2026-04-20 22:00:00,433,10,22,15,0,7200,6637,47897,46980,917,0.019145,999.21,0.991,0.921276596,0.921805556,0.980855,0.832979,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Stable run after start-up checks.
2026-04-20 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-20 22:00:00,2026-04-21 06:00:00,410,10,30,30,0,10500,9812,67048,65242,1806,0.026936,200.97,0.216,0.872340426,0.93447619,0.973064,0.793224,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Mock training record only.
2026-04-21 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-04-21 06:00:00,2026-04-21 14:00:00,445,10,0,25,0,9800,8549,63405,62644,761,0.012002,179.46,0.334,0.946808511,0.872346939,0.987998,0.816033,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-21 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-04-21 14:00:00,2026-04-21 22:00:00,428,0,27,25,0,8800,7578,54056,52725,1331,0.024623,501.41,1.028,0.891666667,0.861136364,0.975377,0.74894,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Minor stoppage reviewed during shift handover.
2026-04-21 00:00:00,C,Cream 250ml,Cup,250,2026-04-21 22:00:00,2026-04-22 06:00:00,455,0,0,25,0,7600,6544,49625,48807,818,0.016484,249.93,0.357,0.947916667,0.861052632,0.983516,0.802752,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-22 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-04-22 06:00:00,2026-04-22 14:00:00,455,0,0,25,0,7200,6472,49079,48472,607,0.012368,999.32,1.184,0.947916667,0.898888889,0.987632,0.841533,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-22 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-04-22 14:00:00,2026-04-22 22:00:00,465,0,0,15,0,10500,10215,79166,78683,483,0.006101,200.1,0.171,0.96875,0.972857143,0.993899,0.936705,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-22 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-04-22 22:00:00,2026-04-23 06:00:00,440,15,0,25,0,9800,9433,69175,68475,700,0.010119,179.75,0.207,0.946236559,0.96255102,0.989881,0.901585,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-23 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-04-23 06:00:00,2026-04-23 14:00:00,433,15,32,0,0,8800,8014,57834,56625,1209,0.020905,500.21,0.868,0.931182796,0.910681818,0.979095,0.830284,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Operator verified recipe before production.
2026-04-23 00:00:00,B,Cream 250ml,Cup,250,2026-04-23 14:00:00,2026-04-23 22:00:00,470,10,0,0,0,7600,7279,57018,56521,497,0.008717,250.12,0.291,1,0.957763158,0.991283,0.949414,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-23 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-04-23 22:00:00,2026-04-24 06:00:00,425,15,25,15,0,7200,6792,48110,47217,893,0.018562,998.89,1.869,0.913978495,0.943333333,0.981438,0.846182,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Line released after QC confirmation.
2026-04-24 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-04-24 06:00:00,2026-04-24 14:00:00,457,0,8,15,0,10500,9833,74894,74330,564,0.007531,199.8,0.532,0.952083333,0.93647619,0.992469,0.884889,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-24 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-24 14:00:00,2026-04-24 22:00:00,444,15,21,0,0,9800,9019,66740,65438,1302,0.019509,179.82,0.247,0.95483871,0.920306122,0.980491,0.8616,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Mock training record only.
2026-04-24 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-24 22:00:00,2026-04-25 06:00:00,445,10,0,25,0,8800,7615,56477,55631,846,0.01498,499.96,0.718,0.946808511,0.865340909,0.98502,0.807039,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-04-25 00:00:00,A,Cream 250ml,Cup,250,2026-04-25 06:00:00,2026-04-25 14:00:00,441,15,24,0,0,7600,6712,49333,48321,1012,0.020514,249.99,0.243,0.948387097,0.883157895,0.979486,0.820394,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Mock training record only.
2026-04-25 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-25 14:00:00,2026-04-25 22:00:00,413,5,37,25,0,7200,6055,41678,40529,1149,0.027569,1001.2,2.396,0.869473684,0.840972222,0.972431,0.711045,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Stable run after start-up checks.
2026-04-25 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-25 22:00:00,2026-04-26 06:00:00,380,35,5,0,60,10500,8653,54802,53942,860,0.015693,200.5,0.363,0.853932584,0.824095238,0.984307,0.692678,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-26 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-04-26 06:00:00,2026-04-26 14:00:00,465,0,0,15,0,9800,7773,60240,59360,880,0.014608,180.23,0.251,0.96875,0.793163265,0.985392,0.757152,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-26 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-04-26 14:00:00,2026-04-26 22:00:00,435,15,10,20,0,8800,7119,51612,50765,847,0.016411,499.99,0.812,0.935483871,0.808977273,0.983589,0.744366,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-26 00:00:00,C,Cream 250ml,Cup,250,2026-04-26 22:00:00,2026-04-27 06:00:00,430,15,5,30,0,7600,6043,43308,42585,723,0.016694,250.28,0.272,0.924731183,0.795131579,0.983306,0.723008,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-27 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-04-27 06:00:00,2026-04-27 14:00:00,426,15,9,30,0,7200,6400,45440,44489,951,0.020929,1001.01,0.94,0.916129032,0.888888889,0.979071,0.797294,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Stable run after start-up checks.
2026-04-27 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-04-27 14:00:00,2026-04-27 22:00:00,428,15,17,20,0,10500,9903,70641,68948,1693,0.023966,200.52,0.392,0.920430108,0.943142857,0.976034,0.847292,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Operator verified recipe before production.
2026-04-27 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-04-27 22:00:00,2026-04-28 06:00:00,446,5,9,20,0,9800,8291,61629,59979,1650,0.026773,180.08,0.321,0.938947368,0.846020408,0.973227,0.773101,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Stable run after start-up checks.
2026-04-28 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-04-28 06:00:00,2026-04-28 14:00:00,460,0,0,20,0,8800,8093,62046,61478,568,0.009154,500.67,0.631,0.958333333,0.919659091,0.990846,0.873272,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-28 00:00:00,B,Cream 250ml,Cup,250,2026-04-28 14:00:00,2026-04-28 22:00:00,440,10,5,25,0,7600,6911,50680,49912,768,0.015154,249.58,0.419,0.936170213,0.909342105,0.984846,0.838398,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-28 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-04-28 22:00:00,2026-04-29 06:00:00,460,0,0,20,0,7200,6732,51612,51182,430,0.008331,1001.19,0.415,0.958333333,0.935,0.991669,0.888577,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-04-29 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-04-29 06:00:00,2026-04-29 14:00:00,422,0,43,15,0,10500,9677,68061,66316,1745,0.025639,200.88,0.175,0.879166667,0.921619048,0.974361,0.789483,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Stable run after start-up checks.
2026-04-29 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-04-29 14:00:00,2026-04-29 22:00:00,455,0,0,25,0,9800,8575,65027,63897,1130,0.017377,179.44,0.173,0.947916667,0.875,0.982623,0.815014,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-04-29 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-04-29 22:00:00,2026-04-30 06:00:00,450,15,0,15,0,8800,7443,55822,55259,563,0.010086,499.07,0.914,0.967741935,0.845795455,0.989914,0.810256,,,,Routine operation; no major intervention required.,Mock training record only.
2026-04-30 00:00:00,A,Cream 250ml,Cup,250,2026-04-30 06:00:00,2026-04-30 14:00:00,427,15,23,15,0,7600,6921,49254,48038,1216,0.024688,250.07,0.126,0.91827957,0.910657895,0.975312,0.815593,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Operator verified recipe before production.
2026-04-30 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-04-30 14:00:00,2026-04-30 22:00:00,455,10,0,15,0,7200,7078,53674,53380,294,0.005478,1001.02,1.21,0.968085106,0.983055556,0.994522,0.946468,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-04-30 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-04-30 22:00:00,2026-05-01 06:00:00,465,5,10,0,0,10500,9677,74996,74042,954,0.012721,200.16,0.28,0.978947368,0.921619048,0.987279,0.890739,,,,Routine operation; no major intervention required.,Mock training record only.
2026-05-01 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-05-01 06:00:00,2026-05-01 14:00:00,440,40,0,0,0,9800,8532,62568,61778,790,0.012626,180.11,0.286,1,0.870612245,0.987374,0.85962,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-05-01 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-05-01 14:00:00,2026-05-01 22:00:00,455,0,5,20,0,8800,7966,60408,59855,553,0.009154,501.48,0.697,0.947916667,0.905227273,0.990846,0.850225,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-05-01 00:00:00,C,Cream 250ml,Cup,250,2026-05-01 22:00:00,2026-05-02 06:00:00,465,0,0,15,0,7600,7016,54374,53717,657,0.012083,250.42,0.323,0.96875,0.923157895,0.987917,0.883503,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-05-02 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-05-02 06:00:00,2026-05-02 14:00:00,432,15,8,25,0,7200,6040,43488,42793,695,0.015981,998.49,1.52,0.929032258,0.838888889,0.984019,0.7669,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-05-02 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-05-02 14:00:00,2026-05-02 22:00:00,450,10,5,15,0,10500,8613,64597,63604,993,0.015372,199.39,0.264,0.957446809,0.820285714,0.984628,0.773307,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-05-02 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-05-02 22:00:00,2026-05-03 06:00:00,355,35,0,15,75,9800,8761,51835,51127,708,0.013659,180,0.4,0.797752809,0.893979592,0.986341,0.703433,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-05-03 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-05-03 06:00:00,2026-05-03 14:00:00,480,0,0,0,0,8800,7695,61560,60999,561,0.009113,500.41,0.655,1,0.874431818,0.990887,0.866463,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-05-03 00:00:00,B,Cream 250ml,Cup,250,2026-05-03 14:00:00,2026-05-03 22:00:00,431,15,34,0,0,7600,6327,45448,44402,1046,0.023015,249.24,0.337,0.92688172,0.8325,0.976985,0.75387,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Minor stoppage reviewed during shift handover.
2026-05-03 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-05-03 22:00:00,2026-05-04 06:00:00,445,15,5,15,0,7200,6394,47422,46817,605,0.012758,998.95,1.147,0.956989247,0.888055556,0.987242,0.839017,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
